EventID,Timestamp,Source,EmployeeID,EventType,ThreatLevel,DetectedBy,BlockchainHash,AIClassification,ResponseAction,PolicyVersion,EventDetails
50103,2024-08-17 17:03:53,System,1104,Unauthorized Access,Critical,AI,f9ffa98458a540f1e6592e65e00cf872ad68247e0dd507132644642feeeb2b69,Suspicious,Alert,v2.7.13,"{""details"": ""Event Unauthorized Access for user 1104 at 2024-08-17 17:03:53""}"
50104,2024-09-25 17:03:53,System,1259,Password Reset,Warning,Agentic AI,2fde3d0b67a6d192f31cfa535baab7553faefc6b60d6ba022cb64af40e4e462f,Benign,Ignored,v2.1.9,"{""details"": ""Event Password Reset for user 1259 at 2024-09-25 17:03:53""}"
50105,2024-11-16 17:03:53,Cloud,1276,Data Download,Info,AI,bf5eb89a6f85cfeb3c9e96a9cb3c503b7fc978cdb9ec2b7bc7c1be0139114605,Suspicious,Ignored,v3.9.15,"{""details"": ""Event Data Download for user 1276 at 2024-11-16 17:03:53""}"
50106,2025-03-05 17:03:53,Cloud,1037,Access Revoked,Info,Agentic AI,9cf129de5f5b76d105879bf30360ee01ed822641f6518fa3ceeebac5bc88bd9f,Benign,Blocked,v3.5.15,"{""details"": ""Event Access Revoked for user 1037 at 2025-03-05 17:03:53""}"
50107,2025-01-15 17:03:53,System,1208,Malware Alert,Info,AI,962a09dd43c82246b7f155095a0de81319be89b3c0eaa18af9e7db5be9507b86,Confirmed Threat,Blocked,v2.0.3,"{""details"": ""Event Malware Alert for user 1208 at 2025-01-15 17:03:53""}"
50108,2024-10-15 17:03:53,Cloud,1198,Password Reset,Warning,Agentic AI,fb5bc53613faac29756d9166ad8fb2cc87235c278144af8b3f3033d6ad3f8e8e,Confirmed Threat,Escalated,v3.7.20,"{""details"": ""Event Password Reset for user 1198 at 2024-10-15 17:03:53""}"
50109,2025-02-10 17:03:53,System,1189,Login,Warning,AI,d69a03d8b884db2e8afd7c525f5a488594820a33627685b0f55ced54508a409f,Benign,Escalated,v3.0.20,"{""details"": ""Event Login for user 1189 at 2025-02-10 17:03:53""}"
50110,2025-06-21 17:03:53,System,1076,Unauthorized Access,Info,AI,d4368ccad691929e033b0c368ae546a34c178d8e9d65bd79914c9d83cc3aa09f,Confirmed Threat,Alert,v1.1.2,"{""details"": ""Event Unauthorized Access for user 1076 at 2025-06-21 17:03:53""}"
50111,2025-03-30 17:03:53,Endpoint,1197,Malware Alert,Critical,Agentic AI,997aa82c9200b422c9ba783d66f0e8ef6e6f6ed56540693006964f1c77775ff3,Benign,Ignored,v2.4.16,"{""details"": ""Event Malware Alert for user 1197 at 2025-03-30 17:03:53""}"
50112,2025-05-04 17:03:53,System,1273,Configuration Change,Info,AI,57923976b3a3ee2d00835de198d47b3eb6df2d8c0d0e41c1c49af18eba9a94b9,Confirmed Threat,Blocked,v1.9.11,"{""details"": ""Event Configuration Change for user 1273 at 2025-05-04 17:03:53""}"
50113,2025-01-27 17:03:53,Cloud,1074,Unauthorized Access,Info,Human,ec6734d06709bca962f8dfb22360208a6150ca0fe3aa6240b17a54a791f8cd0b,Benign,Ignored,v1.1.2,"{""details"": ""Event Unauthorized Access for user 1074 at 2025-01-27 17:03:53""}"
50114,2025-06-08 17:03:53,System,1214,User Creation,Info,AI,66c2b6883b985a91a72fde75cfe7553fc9da1b949f8376e9f20079e159bc02f2,Benign,Escalated,v1.2.6,"{""details"": ""Event User Creation for user 1214 at 2025-06-08 17:03:53""}"
50115,2025-02-23 17:03:53,Endpoint,1250,Data Download,Info,AI,2000d02b372b7701dd1136bd2b36e8d6fba448fd53e5d29073252a5394ba3fc4,Benign,Blocked,v3.2.6,"{""details"": ""Event Data Download for user 1250 at 2025-02-23 17:03:53""}"
50116,2025-05-24 17:03:53,System,1133,Malware Alert,Critical,Human,45ae6df2c8c8401a0fb13378787d4a4ed494edf7334050d50f9cc089b2ffafd5,Confirmed Threat,Alert,v1.4.2,"{""details"": ""Event Malware Alert for user 1133 at 2025-05-24 17:03:53""}"
50117,2024-08-09 17:03:53,User,1194,Logout,Info,AI,c0169d386b0a8b1e4ded742004c26b0471f66fe87ea5a4910eec81929ab5199c,Suspicious,Ignored,v3.1.0,"{""details"": ""Event Logout for user 1194 at 2024-08-09 17:03:53""}"
50118,2025-06-13 17:03:53,Endpoint,1032,Unauthorized Access,Info,Agentic AI,f8b6bf9aacbf6a8cc164edd829c95b7a4bfa0ce8a232deb0bb3642f824d41ce1,Benign,Alert,v3.0.12,"{""details"": ""Event Unauthorized Access for user 1032 at 2025-06-13 17:03:53""}"
50119,2025-03-07 17:03:53,System,1267,Unauthorized Access,Warning,AI,6276ddba104f6fff8cdebc0e0592cb23345012ca5c695cbf17234b8c8d3ebd9b,Suspicious,Escalated,v3.5.10,"{""details"": ""Event Unauthorized Access for user 1267 at 2025-03-07 17:03:53""}"
50120,2025-01-17 17:03:53,System,1123,Access Revoked,Info,Agentic AI,460122c469b481f5a8bdedf0dc141c675af9c4341d40123aad9f4393ac076ddb,Suspicious,Blocked,v1.7.12,"{""details"": ""Event Access Revoked for user 1123 at 2025-01-17 17:03:53""}"
50121,2025-04-05 17:03:53,Endpoint,1072,Login,Info,AI,7396aa2e273c9353569bf823f732072ecc268ade54030d1eeb27defc2db4fd90,Benign,Escalated,v2.9.15,"{""details"": ""Event Login for user 1072 at 2025-04-05 17:03:53""}"
50122,2024-07-09 17:03:53,Cloud,1264,Malware Alert,Critical,Agentic AI,35d16f34864ebbb55f3407c05325e517bfec559279d7f6ce99b41f9b259cb2e9,Suspicious,Blocked,v3.5.1,"{""details"": ""Event Malware Alert for user 1264 at 2024-07-09 17:03:53""}"
50123,2024-11-04 17:03:53,System,1167,Configuration Change,Info,AI,9608e7fc9f299cd7913df50d2f6fa03cf5ffc301a331459ddceba46c9a581361,Confirmed Threat,Blocked,v2.6.15,"{""details"": ""Event Configuration Change for user 1167 at 2024-11-04 17:03:53""}"
50124,2025-05-14 17:03:53,User,1052,Malware Alert,Info,Human,039b90639bae8792ac75cf27cab7a0a83e5c7baa901e56d13a7a78eb4c3c52a9,Confirmed Threat,Blocked,v1.7.2,"{""details"": ""Event Malware Alert for user 1052 at 2025-05-14 17:03:53""}"
50125,2024-10-02 17:03:53,System,1155,Configuration Change,Warning,Agentic AI,c98d70cefef3f9c5290c363ed56184d4ae0a2b26eb603e6f666bbe5301f87bb9,Suspicious,Alert,v1.3.5,"{""details"": ""Event Configuration Change for user 1155 at 2024-10-02 17:03:53""}"
50126,2024-07-22 17:03:53,System,1046,Logout,Info,Agentic AI,62dca00d93206c067f768d56e652859e8aa809e880f08e70f72109913a7d1387,Suspicious,Escalated,v1.4.15,"{""details"": ""Event Logout for user 1046 at 2024-07-22 17:03:53""}"
50127,2025-04-07 17:03:53,Cloud,1064,Configuration Change,Info,AI,c1e23c429450b0ce980b8f77a558867d0d4055a123060731264a0b27e1b37d35,Confirmed Threat,Escalated,v1.9.19,"{""details"": ""Event Configuration Change for user 1064 at 2025-04-07 17:03:53""}"
50128,2025-01-17 17:03:53,User,1034,Configuration Change,Critical,Agentic AI,359339b91adec665c0c56878ea184b55d6eae33cf1642f78dcedbb0dd58b325d,Confirmed Threat,Ignored,v3.8.13,"{""details"": ""Event Configuration Change for user 1034 at 2025-01-17 17:03:53""}"
50129,2024-09-05 17:03:53,User,1120,Policy Change,Info,Human,5182d94b5c46300c5f0a250721ad91c54474b51343499a34ad7dafccf559e8c0,Suspicious,Alert,v3.1.18,"{""details"": ""Event Policy Change for user 1120 at 2024-09-05 17:03:53""}"
50130,2025-01-18 17:03:53,User,1189,Data Download,Info,Human,23dcab2174fe233e68a717553cca161c0aa683eafe6a785403bc5ad9d0a2ae02,Benign,Alert,v2.6.10,"{""details"": ""Event Data Download for user 1189 at 2025-01-18 17:03:53""}"
50131,2025-03-31 17:03:53,Cloud,1187,Configuration Change,Info,AI,f9178cfe777980ad7439e2e247c50f5b3ab345f3c764be14bea95c0e62df26f0,Benign,Ignored,v1.8.14,"{""details"": ""Event Configuration Change for user 1187 at 2025-03-31 17:03:53""}"
50132,2024-10-28 17:03:53,User,1162,Data Download,Info,AI,a2d62bae8de6de61e689a30266ca3acda062a84ad35895ff50f28cb3dc4acc69,Confirmed Threat,Escalated,v1.0.19,"{""details"": ""Event Data Download for user 1162 at 2024-10-28 17:03:53""}"
50133,2024-11-25 17:03:53,Endpoint,1164,Unauthorized Access,Critical,Agentic AI,40385f488932bb3389493aadc28797080ae6e353d9a6da0afb5b10fe45400aec,Suspicious,Alert,v2.4.12,"{""details"": ""Event Unauthorized Access for user 1164 at 2024-11-25 17:03:53""}"
50134,2024-10-23 17:03:53,Cloud,1031,Access Revoked,Warning,Agentic AI,754093918f4d90a8884d1c9c29bf53cba25643a0cdcf38f6810a2e961f282fe4,Benign,Blocked,v1.7.12,"{""details"": ""Event Access Revoked for user 1031 at 2024-10-23 17:03:53""}"
50135,2024-07-19 17:03:53,Cloud,1154,Configuration Change,Info,AI,cb74ad598d976394cab2cb7f1b0aaa5b5b81415027f4ec6d356eca2b7ca82ab5,Confirmed Threat,Ignored,v2.6.12,"{""details"": ""Event Configuration Change for user 1154 at 2024-07-19 17:03:53""}"
50136,2024-11-29 17:03:53,User,1037,User Creation,Info,Human,7145716b4f497605935cd579ae6b177efbbafb795120cf20d39fb5f9edc55b82,Confirmed Threat,Ignored,v1.2.10,"{""details"": ""Event User Creation for user 1037 at 2024-11-29 17:03:53""}"
50137,2025-02-27 17:03:53,User,1298,Login,Info,AI,5f026375870ebfed869fe102da2104a19dab4aae814dd5aa902d6f549e0cdc74,Suspicious,Ignored,v2.2.6,"{""details"": ""Event Login for user 1298 at 2025-02-27 17:03:53""}"
50138,2025-01-09 17:03:53,Endpoint,1112,Policy Change,Warning,AI,171ce2e20d169bb129ef54103199729f29d0f7ec5ce0468611452e7cb5f96bd0,Confirmed Threat,Alert,v2.6.5,"{""details"": ""Event Policy Change for user 1112 at 2025-01-09 17:03:53""}"
50139,2025-03-07 17:03:53,User,1029,Logout,Info,Human,c5c2c9a098a327ba82d82b0674d306c541e44993513c54edaa02dc0da7713643,Confirmed Threat,Escalated,v3.6.4,"{""details"": ""Event Logout for user 1029 at 2025-03-07 17:03:53""}"
50140,2024-09-06 17:03:53,Endpoint,1207,Policy Change,Info,AI,ed2b102753407c7be502ec77b83ed2b6be8dd0a6c07e1f013f290c2536950387,Confirmed Threat,Alert,v3.6.2,"{""details"": ""Event Policy Change for user 1207 at 2024-09-06 17:03:53""}"
50141,2024-11-25 17:03:53,System,1238,Configuration Change,Info,AI,1afcee4e07e219863911d60e9251bc3b283c83ce855969df751c54954a71ee62,Benign,Blocked,v1.1.3,"{""details"": ""Event Configuration Change for user 1238 at 2024-11-25 17:03:53""}"
50142,2024-07-19 17:03:53,Cloud,1251,Configuration Change,Info,Agentic AI,e37012dd4099b73aa65d395983cd84b1920b12146779a71ade1227e1a2291e09,Suspicious,Escalated,v3.1.18,"{""details"": ""Event Configuration Change for user 1251 at 2024-07-19 17:03:53""}"
50143,2025-06-03 17:03:53,System,1093,Malware Alert,Warning,AI,45c5053d309e746d011756af9ea008d4c68aff8f5eb861501745483ffe59a24b,Benign,Blocked,v2.1.17,"{""details"": ""Event Malware Alert for user 1093 at 2025-06-03 17:03:53""}"
50144,2025-01-25 17:03:53,Endpoint,1095,Malware Alert,Info,AI,c12d2e436ed565931fa04abbe33732bd3a1f18dc12e81d3831bba568070f8435,Confirmed Threat,Ignored,v1.8.18,"{""details"": ""Event Malware Alert for user 1095 at 2025-01-25 17:03:53""}"
50145,2024-10-22 17:03:53,Endpoint,1276,Configuration Change,Critical,Agentic AI,bcedb148e5946dba62556e955d4ae26e19d33693b90015beebacaa72c4e3d688,Benign,Alert,v1.8.14,"{""details"": ""Event Configuration Change for user 1276 at 2024-10-22 17:03:53""}"
50146,2024-09-11 17:03:53,Endpoint,1161,Logout,Info,AI,0e3a41dbe8efc217cb1c5a05bef1b1c42bf54a5c66328a16edde6e377c60611e,Benign,Escalated,v1.1.3,"{""details"": ""Event Logout for user 1161 at 2024-09-11 17:03:53""}"
50147,2025-04-12 17:03:53,User,1260,Unauthorized Access,Info,Agentic AI,fa902a292719c4b1784372a76f846abd5b8b35ea543b3a54202740d78e77aa0c,Confirmed Threat,Blocked,v1.4.1,"{""details"": ""Event Unauthorized Access for user 1260 at 2025-04-12 17:03:53""}"
50148,2024-09-17 17:03:53,System,1266,Unauthorized Access,Info,AI,800e67a45ba3061440c3ab457800a297865b81322d75398ed904751b4d151da2,Confirmed Threat,Escalated,v3.8.16,"{""details"": ""Event Unauthorized Access for user 1266 at 2024-09-17 17:03:53""}"
50149,2024-11-06 17:03:53,Endpoint,1108,Logout,Info,Human,a7b3c5217f301e393ece206b9793180149be3d90e5c90eed93b2c81481cf9c9c,Benign,Alert,v3.8.6,"{""details"": ""Event Logout for user 1108 at 2024-11-06 17:03:53""}"
50150,2025-05-22 17:03:53,Cloud,1184,Unauthorized Access,Info,AI,d0cd022f32f3276cc50d7aaa3bcd7aef4eb8c6be33c3d9509954ffec112c1e03,Suspicious,Ignored,v3.2.12,"{""details"": ""Event Unauthorized Access for user 1184 at 2025-05-22 17:03:53""}"
50151,2025-06-19 17:03:53,User,1234,Logout,Info,AI,93324513c38a9aeffb1b0ffdc766e7ac2f066c7670b6f8cfb688794982513113,Confirmed Threat,Alert,v1.4.20,"{""details"": ""Event Logout for user 1234 at 2025-06-19 17:03:53""}"
50152,2025-02-07 17:03:53,Cloud,1099,Access Revoked,Warning,AI,c494c4af289458beb72863eef674a703e3d020b9740bcb82f3c979e4d6df9a32,Suspicious,Ignored,v1.9.7,"{""details"": ""Event Access Revoked for user 1099 at 2025-02-07 17:03:53""}"
50153,2025-04-06 17:03:53,Endpoint,1040,Unauthorized Access,Info,AI,7fddbdab921a29c4d7bb5ddaed8e36731ce64ddd738e537563ec9ee950747791,Benign,Escalated,v3.1.11,"{""details"": ""Event Unauthorized Access for user 1040 at 2025-04-06 17:03:53""}"
50154,2024-10-31 17:03:53,Cloud,1171,Unauthorized Access,Info,Human,325638932725c470ffd40ca84d852cb58b9a7077accfb958247d27a9be05076b,Benign,Ignored,v1.1.5,"{""details"": ""Event Unauthorized Access for user 1171 at 2024-10-31 17:03:53""}"
50155,2024-08-25 17:03:53,System,1270,Unauthorized Access,Info,Agentic AI,3bf9829380c99caf9f25ed2f7ba672beaedf9647a8265a71da4cbb01fae50a1e,Suspicious,Escalated,v3.1.1,"{""details"": ""Event Unauthorized Access for user 1270 at 2024-08-25 17:03:53""}"
50156,2024-10-08 17:03:53,System,1088,Access Revoked,Info,Agentic AI,f9318a50ffddf0aabceebfbdaef0096b0db26279e55c45a53f5566b3e1340ef5,Confirmed Threat,Ignored,v2.9.4,"{""details"": ""Event Access Revoked for user 1088 at 2024-10-08 17:03:53""}"
50157,2025-06-09 17:03:53,Cloud,1133,Login,Info,AI,643b1eb08ead1dc4e93dfc6016f58a789d99f119e0bf1c35494c50dd16bf8bdd,Confirmed Threat,Escalated,v1.5.7,"{""details"": ""Event Login for user 1133 at 2025-06-09 17:03:53""}"
50158,2025-02-17 17:03:53,Cloud,1215,Phishing Email,Critical,Agentic AI,d20db0b514b3aa5ccbdfd93f48a7d347a3b6dc36d933bf1de0089b0a8bdc4055,Confirmed Threat,Escalated,v2.6.16,"{""details"": ""Event Phishing Email for user 1215 at 2025-02-17 17:03:53""}"
50159,2024-12-11 17:03:53,Endpoint,1118,Unauthorized Access,Info,AI,13db071f7e6e4b61f6afa1ae9c41c48d7b4dd9aa9ac1d1923f75d0b847f41d6f,Benign,Blocked,v1.3.2,"{""details"": ""Event Unauthorized Access for user 1118 at 2024-12-11 17:03:53""}"
50160,2024-08-20 17:03:53,Endpoint,1085,Password Reset,Warning,AI,eced97716cefc92dbc4206b0e5ff21d3701d3dffefb92d72091f94063f2e0ce1,Suspicious,Blocked,v2.8.4,"{""details"": ""Event Password Reset for user 1085 at 2024-08-20 17:03:53""}"
50161,2025-01-31 17:03:53,Endpoint,1246,Phishing Email,Info,Human,93f6645d6e6cb68c0b8916c124f71cd6f843d0f3b91f93b2147c70b4b47121b9,Confirmed Threat,Blocked,v3.6.17,"{""details"": ""Event Phishing Email for user 1246 at 2025-01-31 17:03:53""}"
50162,2025-05-14 17:03:53,Endpoint,1177,Policy Change,Info,Human,9c0144f408c2fe8cdc8588a5f4abace9f07ab212cf2630eefd3d3ddf30a29875,Confirmed Threat,Alert,v1.1.11,"{""details"": ""Event Policy Change for user 1177 at 2025-05-14 17:03:53""}"
50163,2024-08-03 17:03:53,User,1069,User Creation,Info,AI,43f7073c8e13ff616ddf53dfb11fc4b11ebb09c736d9ec1f4ae9bf3c2c12bb27,Suspicious,Blocked,v2.3.17,"{""details"": ""Event User Creation for user 1069 at 2024-08-03 17:03:53""}"
50164,2025-03-12 17:03:53,User,1061,Unauthorized Access,Info,AI,923bb8972e43f4ade29a6c6474cba6cb9fdcd91580d3bade66f341f5e5e439fc,Confirmed Threat,Ignored,v1.4.20,"{""details"": ""Event Unauthorized Access for user 1061 at 2025-03-12 17:03:53""}"
50165,2025-05-20 17:03:53,System,1264,Login,Warning,Human,48403bf28fb38b537b1407402ec3882ff44317be2f39579505fd54001a9e9e22,Benign,Ignored,v2.4.11,"{""details"": ""Event Login for user 1264 at 2025-05-20 17:03:53""}"
50166,2024-10-11 17:03:53,User,1055,Login,Info,Human,1b97750d5570a9fb9c52c076a78d8bc32ac95b03995411c7e3cbc4c6c230b040,Suspicious,Ignored,v1.1.16,"{""details"": ""Event Login for user 1055 at 2024-10-11 17:03:53""}"
50167,2024-09-09 17:03:53,System,1264,Data Download,Critical,Human,a1b003856913d8cc38ba18c8969c030cfc9a2c9fab628d05a5de0aec56027fd8,Confirmed Threat,Escalated,v1.7.12,"{""details"": ""Event Data Download for user 1264 at 2024-09-09 17:03:53""}"
50168,2025-02-12 17:03:53,User,1192,Unauthorized Access,Warning,AI,9ad66f726200b7b45c00df9bc5bdda2f6242fddda0dfc3c338ce0ec1556a4ffb,Suspicious,Blocked,v2.7.5,"{""details"": ""Event Unauthorized Access for user 1192 at 2025-02-12 17:03:53""}"
50169,2024-07-10 17:03:53,System,1072,Access Revoked,Info,Agentic AI,c7f7939e828ea7e98eaf5d2b44c29ee33e678f364d6d3e937cd53df21f5dfc6e,Benign,Blocked,v1.4.1,"{""details"": ""Event Access Revoked for user 1072 at 2024-07-10 17:03:53""}"
50170,2024-12-24 17:03:53,System,1069,Malware Alert,Critical,Human,e1e8d4eeaf27f5ce2df67032f14c049f243027ad92c16dc6e5d44476930ce667,Benign,Ignored,v3.4.3,"{""details"": ""Event Malware Alert for user 1069 at 2024-12-24 17:03:53""}"
50171,2025-06-22 17:03:53,System,1216,Phishing Email,Warning,AI,052b72c663f16cdc498c23d1ef7c102550eab1cec691a940f55c20395a31bd21,Suspicious,Ignored,v1.1.3,"{""details"": ""Event Phishing Email for user 1216 at 2025-06-22 17:03:53""}"
50172,2024-12-31 17:03:53,Cloud,1011,Data Download,Info,Agentic AI,bea373695e2f4fd4819a7d943c05b5627c5ece98f30a21db72ee99cef699545f,Benign,Blocked,v3.5.13,"{""details"": ""Event Data Download for user 1011 at 2024-12-31 17:03:53""}"
50173,2024-12-03 17:03:53,System,1005,Malware Alert,Info,Human,b4026af38297a4799adf9bf067edf434fcedf1eb44c38c2ab604439e6903a4a4,Suspicious,Alert,v3.2.16,"{""details"": ""Event Malware Alert for user 1005 at 2024-12-03 17:03:53""}"
50174,2024-09-04 17:03:53,User,1096,Policy Change,Warning,Agentic AI,526f3cbf81d58e52dd51785f1fe516237a191a22e56e1333d10420d014205c7b,Benign,Ignored,v1.7.3,"{""details"": ""Event Policy Change for user 1096 at 2024-09-04 17:03:53""}"
50175,2024-10-12 17:03:53,Cloud,1258,Password Reset,Critical,AI,566895338dd61584fb87753a7b8fdfd860e0cc3d6f12dee5e451ca5dd411fd35,Confirmed Threat,Alert,v1.1.4,"{""details"": ""Event Password Reset for user 1258 at 2024-10-12 17:03:53""}"
50176,2024-10-14 17:03:53,User,1206,Login,Critical,AI,7a6f22a43a1e006f039087f1d7c59d80e63bcc83716bc011541084f8e76fdd2d,Confirmed Threat,Alert,v1.0.12,"{""details"": ""Event Login for user 1206 at 2024-10-14 17:03:53""}"
50177,2025-07-01 17:03:53,User,1209,User Creation,Info,AI,66ced445e5bde6231151ef92b79c5268f9e69de22c641bb4302559c266417eb0,Suspicious,Ignored,v2.0.16,"{""details"": ""Event User Creation for user 1209 at 2025-07-01 17:03:53""}"
50178,2024-12-10 17:03:53,Endpoint,1219,Configuration Change,Info,AI,7d0100858c89d1f8c2223d40d963b737df4ee8f3251043490436536d89b0dbe8,Suspicious,Ignored,v1.5.1,"{""details"": ""Event Configuration Change for user 1219 at 2024-12-10 17:03:53""}"
50179,2024-08-03 17:03:53,Endpoint,1094,Login,Info,AI,e7ea4ee02cc1652e83a36bcf29899dea93bf89c8dcf0af5042eac196df0489ff,Suspicious,Ignored,v2.9.3,"{""details"": ""Event Login for user 1094 at 2024-08-03 17:03:53""}"
50180,2025-03-16 17:03:53,User,1221,Data Download,Info,AI,55e40f47673701d3a10d8562b1df7defb4ad51cf0584498fff0f9699384ecf49,Benign,Blocked,v3.8.4,"{""details"": ""Event Data Download for user 1221 at 2025-03-16 17:03:53""}"
50181,2025-05-05 17:03:53,User,1170,Access Revoked,Info,AI,243189192f058f5ed1fa509b4a85a94950879edad7babdabf91d155500171e8f,Confirmed Threat,Escalated,v1.9.12,"{""details"": ""Event Access Revoked for user 1170 at 2025-05-05 17:03:53""}"
50182,2025-05-26 17:03:53,Cloud,1045,Logout,Warning,Human,9bc4ed5d87fb023eb6e2af713efc103da585fa8d7cc8e670346d71a56e40e4d8,Confirmed Threat,Alert,v1.7.3,"{""details"": ""Event Logout for user 1045 at 2025-05-26 17:03:53""}"
50183,2024-12-09 17:03:53,User,1039,User Creation,Warning,Agentic AI,20fb8d9694327f73bed517e14a0f5bc72cf5038f569d10616c022accb2023413,Benign,Alert,v1.2.6,"{""details"": ""Event User Creation for user 1039 at 2024-12-09 17:03:53""}"
50184,2025-04-20 17:03:53,User,1215,User Creation,Critical,Agentic AI,3daf13439d6bc232b54c44f5f886b34920320390802408df49b7e93d23aa1bb6,Suspicious,Blocked,v2.1.15,"{""details"": ""Event User Creation for user 1215 at 2025-04-20 17:03:53""}"
50185,2024-10-01 17:03:53,Endpoint,1215,User Creation,Info,AI,a132563b01c33e8a60eaeb4f0219752e237673670f53331430580ffd2a792db6,Benign,Escalated,v1.9.1,"{""details"": ""Event User Creation for user 1215 at 2024-10-01 17:03:53""}"
50186,2025-06-23 17:03:53,System,1098,Malware Alert,Info,AI,c3a6c283d9d859609e7e986fa220d10acd765be0a5e325fb63fdb307d8c79e83,Benign,Alert,v2.8.12,"{""details"": ""Event Malware Alert for user 1098 at 2025-06-23 17:03:53""}"
50187,2025-05-14 17:03:53,System,1288,Malware Alert,Info,Human,6cd4388e0a2235935c1654b500bf7a6828da321d6fbdbf0c145616388f332cb6,Benign,Alert,v3.0.16,"{""details"": ""Event Malware Alert for user 1288 at 2025-05-14 17:03:53""}"
50188,2024-12-10 17:03:53,User,1234,User Creation,Warning,AI,1e039f37eb4afa84d38061b491e189a0af975a3a0a9280ff852b91fdfca89979,Suspicious,Blocked,v1.3.1,"{""details"": ""Event User Creation for user 1234 at 2024-12-10 17:03:53""}"
50189,2024-07-28 17:03:53,User,1274,Policy Change,Info,Agentic AI,147d17503e783e8163c16e7b56c052c42b4faa674fc2e12689d2be00ba7e7400,Suspicious,Alert,v2.0.20,"{""details"": ""Event Policy Change for user 1274 at 2024-07-28 17:03:53""}"
50190,2024-07-08 17:03:53,Endpoint,1128,Policy Change,Info,AI,2f845ffd1751798b66260b7f21fc0d87e698952dec908b17de50743804dd38b4,Suspicious,Escalated,v1.8.8,"{""details"": ""Event Policy Change for user 1128 at 2024-07-08 17:03:53""}"
50191,2024-12-21 17:03:53,User,1069,Malware Alert,Critical,AI,c07f4ad3ba0dfdcf5f4c181b79bbc452dd13a2c0b4a7a98f3dfd3a5a98b0df5f,Benign,Escalated,v1.4.5,"{""details"": ""Event Malware Alert for user 1069 at 2024-12-21 17:03:53""}"
50192,2025-06-25 17:03:53,Endpoint,1132,Login,Info,AI,e6e6df886b57e2e8735ebf77d67fe6e9446eee0cdb5ec55967ff998925b53dea,Confirmed Threat,Alert,v2.3.10,"{""details"": ""Event Login for user 1132 at 2025-06-25 17:03:53""}"
