AuditID,EventRef,Timestamp,SmartContract,BlockchainHash,ValidatorNode,LogType,Details
30440,50278,2025-05-26 17:03:53,SmartC-Access-v3,f3b411b67c242cca89ba88695ac46939f3e7ce5c386ad54a4f14ec28fe8a827d,Node01,Event,"{""type"":""Event"",""ref"":""50278"",""ts"":""2025-05-26 17:03:53""}"
30441,POL1023,2024-09-01 17:03:53,SmartC-Audit-v2,c3e4ed44c0bae4276b9b533e896589f4f246cad628707c3bd4f341806d85de47,Node02,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1023"",""ts"":""2024-09-01 17:03:53""}"
30442,51333,2024-08-24 17:03:53,SmartC-Audit-v2,97dc82deaa2f5b90a8c8d75bddcd4511d1af3da4f569946a9c51728eaacd5c14,Node05,Access,"{""type"":""Access"",""ref"":""51333"",""ts"":""2024-08-24 17:03:53""}"
30443,10018,2024-10-21 17:03:53,SmartC-Policy-v3,d9005b8166ec9d2d1dfd4694d2f1e01b1eead57c3edd28e5019478b62ff97e98,Node04,Incident,"{""type"":""Incident"",""ref"":""10018"",""ts"":""2024-10-21 17:03:53""}"
30444,POL1030,2025-02-12 17:03:53,SmartC-Audit-v1,fc3f69ded935bbffe02fff4ab7a1b9df5333fa336c6075a3576c7e6a3fa2e32e,Node04,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1030"",""ts"":""2025-02-12 17:03:53""}"
30445,POL1004,2025-03-10 17:03:53,SmartC-Policy-v3,98f0ea5bb3c9ad9afa5b079722fc028796824a51a9509cc9df0b7588b08a9ac2,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1004"",""ts"":""2025-03-10 17:03:53""}"
30446,10181,2024-10-08 17:03:53,SmartC-Access-v1,8e686202fb83e346c58664f2b6c7db9b3d994c15ee3cfeac80676d4413b0bd1a,Node02,Incident,"{""type"":""Incident"",""ref"":""10181"",""ts"":""2024-10-08 17:03:53""}"
30447,POL1024,2024-11-23 17:03:53,SmartC-Incident-v3,9a220dec30a3b3a6326e74401c6ef4bde2b3a3555f939ef014cc05e12f696171,Node05,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1024"",""ts"":""2024-11-23 17:03:53""}"
30448,POL1026,2024-08-08 17:03:53,SmartC-Audit-v3,53321b0e77a50bd08a67356d78b23569cbf6114f7fed98ebcca95f6dc8bbae5f,Node02,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1026"",""ts"":""2024-08-08 17:03:53""}"
30449,POL1024,2024-11-05 17:03:53,SmartC-Audit-v2,ceb45c281e63c9bf7ea73fedd438ade682a1ff210f4d3db77a0cd0f4fcaede23,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1024"",""ts"":""2024-11-05 17:03:53""}"
30450,10025,2025-04-12 17:03:53,SmartC-Incident-v3,bd21839ce78434c6e0cbcce9e0b428b622022114657e09ff4927c2bd6061a0cf,Node03,Incident,"{""type"":""Incident"",""ref"":""10025"",""ts"":""2025-04-12 17:03:53""}"
30451,50550,2024-10-02 17:03:53,SmartC-Access-v3,820ab58dc983319160a94de6c3be2eb9daba58aae741c1eb3e95347fc5a6aae3,Node03,Access,"{""type"":""Access"",""ref"":""50550"",""ts"":""2024-10-02 17:03:53""}"
30452,POL1022,2025-06-15 17:03:53,SmartC-Incident-v1,ef22d405096db053f1a7642171f48546a67f72464d6debb5bf83ec32d4753aae,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1022"",""ts"":""2025-06-15 17:03:53""}"
30453,POL1026,2025-01-12 17:03:53,SmartC-Incident-v3,b1ac0864d496d5179d227ad7be5848c7c4525bc3a822ab96d41c50b4eb4ba488,Node05,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1026"",""ts"":""2025-01-12 17:03:53""}"
30454,50900,2025-02-03 17:03:53,SmartC-Access-v3,3da9dd3a0668c2c9d71a1ef6d04c7bb752c75d60968bf48c338ee694320c4d8a,Node01,Access,"{""type"":""Access"",""ref"":""50900"",""ts"":""2025-02-03 17:03:53""}"
30455,10172,2025-03-28 17:03:53,SmartC-Audit-v3,f29966627fb0e7566462f74fbaeff59fa195f0271417d5da6fd3df07de4ab287,Node01,Incident,"{""type"":""Incident"",""ref"":""10172"",""ts"":""2025-03-28 17:03:53""}"
30456,50854,2024-11-25 17:03:53,SmartC-Incident-v3,b578e00095d0e4824bd380d94416efb6c55c76329ec047abb2cb96383cdac925,Node05,Access,"{""type"":""Access"",""ref"":""50854"",""ts"":""2024-11-25 17:03:53""}"
30457,50212,2024-12-13 17:03:53,SmartC-Audit-v2,c5610dbdf13b8e444b05d342df260895457122f59c8b094f408fff422873832f,Node02,Access,"{""type"":""Access"",""ref"":""50212"",""ts"":""2024-12-13 17:03:53""}"
30458,10050,2025-03-04 17:03:53,SmartC-Incident-v2,062350430f124bff100561d3c0e632b76487bda639fe5ad6117d9a5465efbc5a,Node03,Incident,"{""type"":""Incident"",""ref"":""10050"",""ts"":""2025-03-04 17:03:53""}"
30459,POL1010,2024-12-21 17:03:53,SmartC-Incident-v3,7e2a045501c12a79b99fd95073eb4126462c077a9dfcc79eac6cf17eb58d2d0c,Node05,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1010"",""ts"":""2024-12-21 17:03:53""}"
30460,10131,2024-10-07 17:03:53,SmartC-Audit-v1,ebabf471fb923a4fba5da61d9ad547bd8201845416477531f2f8256a4479aa8e,Node01,Incident,"{""type"":""Incident"",""ref"":""10131"",""ts"":""2024-10-07 17:03:53""}"
30461,10165,2024-10-18 17:03:53,SmartC-Access-v2,e5a095206dff29bee715fa08da678b1697e155f910dc1b25db8512c8924a31b0,Node03,Incident,"{""type"":""Incident"",""ref"":""10165"",""ts"":""2024-10-18 17:03:53""}"
30462,50372,2025-04-29 17:03:53,SmartC-Policy-v1,0f67b10a42b5c71750df06ae5366558a8dc1be4d9ec7e252b25a5f8d3db8f930,Node02,Access,"{""type"":""Access"",""ref"":""50372"",""ts"":""2025-04-29 17:03:53""}"
30463,POL1016,2025-01-19 17:03:53,SmartC-Audit-v2,41a4b5ea3f8bf7bfd3dab3610df470f635b7134312baf3df2469170b4432653d,Node05,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1016"",""ts"":""2025-01-19 17:03:53""}"
30464,51229,2024-10-04 17:03:53,SmartC-Policy-v3,a027e7ef4b0675d585ab487d771497ce13213acc762b990c91dd876c4177f7af,Node03,Event,"{""type"":""Event"",""ref"":""51229"",""ts"":""2024-10-04 17:03:53""}"
30465,POL1008,2025-04-09 17:03:53,SmartC-Audit-v1,e81c4164e32efa25e9802739ac17823ca8a58d75428fbe990837588be8b733f8,Node05,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1008"",""ts"":""2025-04-09 17:03:53""}"
30466,50191,2024-08-10 17:03:53,SmartC-Policy-v3,5cedfca13c43e2e47462079e252c0d3ba35f53fd076bcde3afcb35e5c068dfd6,Node01,Access,"{""type"":""Access"",""ref"":""50191"",""ts"":""2024-08-10 17:03:53""}"
30467,POL1026,2024-12-11 17:03:53,SmartC-Policy-v2,84aa1cdba02c1d7737f3284c469b6184b6a9af620fb58f0294c13b9b584c11b7,Node02,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1026"",""ts"":""2024-12-11 17:03:53""}"
30468,50005,2025-01-17 17:03:53,SmartC-Audit-v3,7cfa17e3493d4219af2646083fcdc4f7c641be58d16c22d25c1e6e0b8c6620b0,Node02,Access,"{""type"":""Access"",""ref"":""50005"",""ts"":""2025-01-17 17:03:53""}"
30469,POL1009,2025-02-02 17:03:53,SmartC-Policy-v1,33fc79d18dba9b7e3d991f118cc0c8bf3f573a446904d66e08538dc3d682c445,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1009"",""ts"":""2025-02-02 17:03:53""}"
30470,POL1008,2024-11-16 17:03:53,SmartC-Policy-v2,c3a1f6ca2f9eb0fd3fd6b49f8aac5f039eb2e7a3d1817d2e42a23110522312ba,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1008"",""ts"":""2024-11-16 17:03:53""}"
30471,10189,2025-04-03 17:03:53,SmartC-Audit-v2,747990af3cd268cc34f39467afcd60f15293f785b1de427698e0ce6caf20385d,Node05,Incident,"{""type"":""Incident"",""ref"":""10189"",""ts"":""2025-04-03 17:03:53""}"
30472,50077,2025-03-24 17:03:53,SmartC-Audit-v2,6ef6fa91454a810afe6b1a025239c997e7a6af39f8bcb09dbe2fd090441739bc,Node03,Access,"{""type"":""Access"",""ref"":""50077"",""ts"":""2025-03-24 17:03:53""}"
30473,POL1010,2024-11-12 17:03:53,SmartC-Policy-v2,c4cde2a4eba7a26bc2f6e148ea3793336a64c0fbc2cc2e14ff9d3f261f990325,Node05,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1010"",""ts"":""2024-11-12 17:03:53""}"
30474,POL1018,2024-12-23 17:03:53,SmartC-Access-v1,8860b22b8fd0525df7ca4499ad5a45bd07f72e3015d798c4296a01d800ba8cfe,Node04,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1018"",""ts"":""2024-12-23 17:03:53""}"
30475,50419,2024-12-29 17:03:53,SmartC-Incident-v3,7144c42cc42b97458d16fa7855c1d64015980661f2837ef753bb8cca246d1303,Node03,Access,"{""type"":""Access"",""ref"":""50419"",""ts"":""2024-12-29 17:03:53""}"
30476,POL1025,2025-04-20 17:03:53,SmartC-Access-v3,4f986f77e497a644864adc02f07d86d7297a0de5b80965f721408ad2db2eef79,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1025"",""ts"":""2025-04-20 17:03:53""}"
30477,51294,2024-07-12 17:03:53,SmartC-Policy-v3,9fc56d5eb2488c146b86d8c704e7c8849d2e27fae1cf26cdf7d07b20ea7b0e9d,Node04,Event,"{""type"":""Event"",""ref"":""51294"",""ts"":""2024-07-12 17:03:53""}"
30478,50581,2024-12-22 17:03:53,SmartC-Policy-v2,f7727da677d0ec55e6f368640a8f9a682497762f8a2c2ac0b76936abb01ba043,Node05,Event,"{""type"":""Event"",""ref"":""50581"",""ts"":""2024-12-22 17:03:53""}"
30479,10215,2025-03-05 17:03:53,SmartC-Audit-v2,a170476fb74d06850e07d2b69b77b7ffd6d5154ea93a5078a7872da8b2219fe5,Node01,Incident,"{""type"":""Incident"",""ref"":""10215"",""ts"":""2025-03-05 17:03:53""}"
30480,50938,2024-09-09 17:03:53,SmartC-Policy-v1,789d7c73252718b8a50a59b4440637af2fa2680bee8326e8342f320d73993e47,Node01,Access,"{""type"":""Access"",""ref"":""50938"",""ts"":""2024-09-09 17:03:53""}"
30481,50562,2024-09-15 17:03:53,SmartC-Audit-v1,b7f772f6bba0120564b33f6be855f9328c4542ff93eb72fb0da525829fa6546f,Node03,Access,"{""type"":""Access"",""ref"":""50562"",""ts"":""2024-09-15 17:03:53""}"
30482,51251,2025-06-03 17:03:53,SmartC-Audit-v3,b899bc825a6be47c5cf154d414b72150f6dc295bbb1e84728b84cc6aa762c4de,Node04,Access,"{""type"":""Access"",""ref"":""51251"",""ts"":""2025-06-03 17:03:53""}"
30483,50881,2025-02-23 17:03:53,SmartC-Access-v2,e7b2d68584f7bab7b89118ea18fb713f81dec1282899700d9427ff80977704b0,Node01,Event,"{""type"":""Event"",""ref"":""50881"",""ts"":""2025-02-23 17:03:53""}"
30484,51436,2024-08-31 17:03:53,SmartC-Audit-v3,6c5324ab6d0438d44cfc6e64ce00c5697661af6e17689e994f9bf9617e65080a,Node01,Event,"{""type"":""Event"",""ref"":""51436"",""ts"":""2024-08-31 17:03:53""}"
30485,51197,2024-08-03 17:03:53,SmartC-Incident-v2,ed82bfc1d650b6add5bf02a58787a48a3fe2bdf6f4303a167a56070487b7f032,Node05,Event,"{""type"":""Event"",""ref"":""51197"",""ts"":""2024-08-03 17:03:53""}"
30486,50169,2024-08-18 17:03:53,SmartC-Incident-v1,85903519ab7b3734d6f37f53d941a6ce55af0ac9278ef6f32851723e4479e063,Node05,Event,"{""type"":""Event"",""ref"":""50169"",""ts"":""2024-08-18 17:03:53""}"
30487,50918,2024-08-29 17:03:53,SmartC-Access-v2,f0c682af07d661c1685d329767e8ddfead1d515325dbef0fedfc60321c1f400c,Node04,Access,"{""type"":""Access"",""ref"":""50918"",""ts"":""2024-08-29 17:03:53""}"
30488,50858,2025-02-14 17:03:53,SmartC-Access-v1,43e72b45cf0aa54a45a60570ac3d5389a5825c2f3a6907769a773237c9e1c987,Node03,Access,"{""type"":""Access"",""ref"":""50858"",""ts"":""2025-02-14 17:03:53""}"
30489,10139,2025-03-23 17:03:53,SmartC-Audit-v1,953e681bb770cee195f09ddf9b6b7052dcb0a50cd6e3b664404a3a3a9a4f2455,Node01,Incident,"{""type"":""Incident"",""ref"":""10139"",""ts"":""2025-03-23 17:03:53""}"
30490,51007,2025-06-12 17:03:53,SmartC-Access-v2,63703dfc694b42314f16b5f1a26d7f9b49c56326470312d4f55db9f254a184ff,Node05,Event,"{""type"":""Event"",""ref"":""51007"",""ts"":""2025-06-12 17:03:53""}"
30491,POL1007,2024-11-30 17:03:53,SmartC-Policy-v2,a09b02adb4930876a0db32250ae4bbc79c750f9ee24b2b26d13b2b25f6d90ba6,Node05,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1007"",""ts"":""2024-11-30 17:03:53""}"
30492,51179,2025-03-29 17:03:53,SmartC-Access-v1,4e148bc415fd59176ef0cb836817d77d9147b9ba0fc20e4886cdada3cd0bcfc5,Node03,Event,"{""type"":""Event"",""ref"":""51179"",""ts"":""2025-03-29 17:03:53""}"
30493,50035,2025-06-03 17:03:53,SmartC-Access-v2,27282787f4e2347c4e2cda64a8aa20ec0c80dc49d22eeeb32dff4f74fa0eee2c,Node04,Access,"{""type"":""Access"",""ref"":""50035"",""ts"":""2025-06-03 17:03:53""}"
30494,POL1016,2024-12-30 17:03:53,SmartC-Access-v1,2b563505d4dd42621f1ecb2615bea57db22bdabb8dfed0eaf4a8a50e7c06d666,Node02,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1016"",""ts"":""2024-12-30 17:03:53""}"
30495,50365,2025-04-21 17:03:53,SmartC-Audit-v1,e672b4c7215cc648a5a83a72e0c8b1b48c17eb33a090f578b73f504755723dc4,Node04,Access,"{""type"":""Access"",""ref"":""50365"",""ts"":""2025-04-21 17:03:53""}"
30496,POL1029,2024-12-24 17:03:53,SmartC-Audit-v1,248ee85fbcdfa99e1433f5d788b73c898e77ca374289d7d6ca12ce1581cad30b,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1029"",""ts"":""2024-12-24 17:03:53""}"
30497,10217,2024-09-12 17:03:53,SmartC-Access-v1,66ab598f7560737e8ca699a51a4bc393c27d97f24bab79a8c36899266d6b1a85,Node02,Incident,"{""type"":""Incident"",""ref"":""10217"",""ts"":""2024-09-12 17:03:53""}"
30498,51446,2025-03-16 17:03:53,SmartC-Audit-v3,11e83cda2ca1268c9bd4dcaf4af1583a24e720713fbca1ff3afb6c5780468787,Node02,Access,"{""type"":""Access"",""ref"":""51446"",""ts"":""2025-03-16 17:03:53""}"
30499,50617,2025-03-28 17:03:53,SmartC-Incident-v3,e585f4bfb2ec1c234894f9c6bd3ced3df264fba7478c36df8e0ab5a49aaa9a40,Node04,Event,"{""type"":""Event"",""ref"":""50617"",""ts"":""2025-03-28 17:03:53""}"
30500,POL1017,2025-06-04 17:03:53,SmartC-Access-v3,af17e3e99a5f69de7813f52a639d6cfe095f396268c6d3ec4aa9ce7542342b32,Node02,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1017"",""ts"":""2025-06-04 17:03:53""}"
30501,51146,2024-08-03 17:03:53,SmartC-Audit-v1,58ebc13daca2178aaf60d3371a677a253575803460a0a2519d3b7871783c6612,Node03,Event,"{""type"":""Event"",""ref"":""51146"",""ts"":""2024-08-03 17:03:53""}"
30502,50453,2024-07-17 17:03:53,SmartC-Incident-v1,39a482eb8653c161060dc8df500fcdf026934d91416ef29dd3e7e6f94268433b,Node01,Access,"{""type"":""Access"",""ref"":""50453"",""ts"":""2024-07-17 17:03:53""}"
30503,POL1015,2025-04-15 17:03:53,SmartC-Audit-v3,b0e5af503c0a2ec9d94bf2dbaaca008b211391709a5eb47800a894b7faf616d9,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1015"",""ts"":""2025-04-15 17:03:53""}"
30504,10207,2025-05-16 17:03:53,SmartC-Policy-v1,0fe2250d8dbae6e732c1c38ea537e91fb1777ea0c4b91b2336dc74d169c41926,Node03,Incident,"{""type"":""Incident"",""ref"":""10207"",""ts"":""2025-05-16 17:03:53""}"
30505,50302,2025-03-15 17:03:53,SmartC-Audit-v2,f31e9151ddfbfd9d3c287d1f0641ae18b3b6c4f35bfb8438ec550c6940c40052,Node05,Access,"{""type"":""Access"",""ref"":""50302"",""ts"":""2025-03-15 17:03:53""}"
30506,50973,2024-08-01 17:03:53,SmartC-Policy-v2,cde17ac2fa64627d088ef74d4619840e99f5c10ba089eab489186f9726ff56db,Node03,Event,"{""type"":""Event"",""ref"":""50973"",""ts"":""2024-08-01 17:03:53""}"
30507,50301,2024-08-03 17:03:53,SmartC-Policy-v3,97aedc2243e62e1a4a30a64050f40750688233890ba76d9e30d58c78b92f5019,Node04,Event,"{""type"":""Event"",""ref"":""50301"",""ts"":""2024-08-03 17:03:53""}"
30508,POL1009,2024-12-10 17:03:53,SmartC-Access-v1,b72c564ab4a2ab97f92900ab333134c50f55e05f81761a83b8e2ad57e4af2110,Node05,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1009"",""ts"":""2024-12-10 17:03:53""}"
30509,50826,2025-03-25 17:03:53,SmartC-Audit-v3,18204251a0927dfa1752cd6e1daa7ec04be368c140f10282495a6d13fe1a2227,Node02,Access,"{""type"":""Access"",""ref"":""50826"",""ts"":""2025-03-25 17:03:53""}"
30510,POL1004,2025-04-09 17:03:53,SmartC-Incident-v3,592a40a3ef3ae4766ceb4c6e7bd94123bd77ca4a76f0b9f23e2f3d27db890a63,Node02,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1004"",""ts"":""2025-04-09 17:03:53""}"
30511,POL1008,2025-01-13 17:03:53,SmartC-Audit-v3,3023eca2d3ad40d132a2d51fb0c7eb9335b3646c33b065a6df9aaf2becf90e6a,Node04,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1008"",""ts"":""2025-01-13 17:03:53""}"
30512,10123,2024-08-01 17:03:53,SmartC-Audit-v1,dd595191e1308672e103d3fa6eb433249a6adffa3a259b85f1061d12ff2259e6,Node01,Incident,"{""type"":""Incident"",""ref"":""10123"",""ts"":""2024-08-01 17:03:53""}"
30513,50618,2024-11-28 17:03:53,SmartC-Access-v2,cea9f51140f7884e731dae10f2edf6609760b4fc4c96a40db2872ab6906997ec,Node04,Event,"{""type"":""Event"",""ref"":""50618"",""ts"":""2024-11-28 17:03:53""}"
30514,50355,2025-06-18 17:03:53,SmartC-Audit-v1,a528a73b938649333ae7f04abcf824c97ca86d118d1d4e860d8988725c9a645c,Node04,Event,"{""type"":""Event"",""ref"":""50355"",""ts"":""2025-06-18 17:03:53""}"
30515,POL1013,2025-02-20 17:03:53,SmartC-Access-v3,bd2f3ef41051b0acd81ac470e1c9deaad5bef500e648090994470813ad0c1cca,Node01,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1013"",""ts"":""2025-02-20 17:03:53""}"
30516,51016,2024-11-20 17:03:53,SmartC-Audit-v2,8778ea9421b376d42000dbcb91d12e6af63294189ebcdca499687b52cf08ff31,Node05,Event,"{""type"":""Event"",""ref"":""51016"",""ts"":""2024-11-20 17:03:53""}"
30517,51402,2024-12-01 17:03:53,SmartC-Policy-v2,2c41b252f8f8364323add58d2d79ca27097577058d482750841303a0797ad171,Node05,Access,"{""type"":""Access"",""ref"":""51402"",""ts"":""2024-12-01 17:03:53""}"
30518,50284,2025-05-04 17:03:53,SmartC-Access-v1,f4a0afcba8f12abd3e042519178dc461eada274dba31f0e7dc6451ae5c0b429a,Node04,Access,"{""type"":""Access"",""ref"":""50284"",""ts"":""2025-05-04 17:03:53""}"
30519,50520,2024-07-22 17:03:53,SmartC-Policy-v2,e11d58c4bd06e4d5285c224eaf4b944a19fc6b384eae8d5799c42e3ce36e3990,Node04,Event,"{""type"":""Event"",""ref"":""50520"",""ts"":""2024-07-22 17:03:53""}"
30520,50860,2025-04-19 17:03:53,SmartC-Audit-v2,ae15f244f2d989d2db3c328c58f5b209aa84f71438e12f20ab3174eb04f0c688,Node01,Event,"{""type"":""Event"",""ref"":""50860"",""ts"":""2025-04-19 17:03:53""}"
30521,50308,2024-07-19 17:03:53,SmartC-Audit-v2,54c4e5f08d2d2645c5a2c910a40e4040cc4a2ad7086b139cb8e6311778644b4a,Node04,Access,"{""type"":""Access"",""ref"":""50308"",""ts"":""2024-07-19 17:03:53""}"
30522,50165,2024-12-12 17:03:53,SmartC-Audit-v2,b94eb327afbec04052ab25359395a310e4c5833895d3654413634c88c3ffccf6,Node02,Access,"{""type"":""Access"",""ref"":""50165"",""ts"":""2024-12-12 17:03:53""}"
30523,50181,2024-08-15 17:03:53,SmartC-Access-v2,1d35e2917c59352bba19c2e1505f5e6cdcf5089a4833ed83b842c6ca6efa5a19,Node02,Access,"{""type"":""Access"",""ref"":""50181"",""ts"":""2024-08-15 17:03:53""}"
30524,POL1002,2025-05-22 17:03:53,SmartC-Incident-v1,5ad3ea367cdb58f6f2dc70db3b76a38f78d71a3b74d118ecaeab1834101c6d38,Node01,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1002"",""ts"":""2025-05-22 17:03:53""}"
30525,50069,2025-02-02 17:03:53,SmartC-Access-v2,e503aba8b1f9abac915d0f42f84203000bc3fd07d771e6b81db22bb6bddf24e7,Node03,Access,"{""type"":""Access"",""ref"":""50069"",""ts"":""2025-02-02 17:03:53""}"
30526,POL1008,2024-12-03 17:03:53,SmartC-Access-v2,3fcdc4b31e3f5278cfe3fdbc148ad64174d317dc7e9c5f214b4afc96861be9e0,Node02,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1008"",""ts"":""2024-12-03 17:03:53""}"
30527,51341,2025-06-09 17:03:53,SmartC-Audit-v2,dae61adb18309acc2f60e4c8513853d4b2965691c2c69d549cde516f7f85196f,Node02,Access,"{""type"":""Access"",""ref"":""51341"",""ts"":""2025-06-09 17:03:53""}"
30528,50370,2024-10-18 17:03:53,SmartC-Policy-v2,b027535c2b402ef5c63a8983d8343442a17e41b20002ce1e7ea4311d5599cb30,Node04,Access,"{""type"":""Access"",""ref"":""50370"",""ts"":""2024-10-18 17:03:53""}"
30529,10162,2025-06-22 17:03:53,SmartC-Incident-v1,fac3d74426286968c3daa425fbd025d28d0c23bc7646203237cbf60715e24673,Node03,Incident,"{""type"":""Incident"",""ref"":""10162"",""ts"":""2025-06-22 17:03:53""}"
30530,50060,2025-04-26 17:03:53,SmartC-Incident-v1,49b26460334677f682e496a4c43070de289e73d4c4e2bf9c3a62f239dbd7cd7e,Node01,Event,"{""type"":""Event"",""ref"":""50060"",""ts"":""2025-04-26 17:03:53""}"
30531,POL1027,2024-12-12 17:03:53,SmartC-Access-v2,08ca358001a011401f0479094d21194c723328a219cadb31b4bf0538c18c176a,Node01,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1027"",""ts"":""2024-12-12 17:03:53""}"
30532,10154,2025-06-25 17:03:53,SmartC-Audit-v2,50b0bac4eb728f236ebca1caf8a91fd33021742ac0cb19a094e6654e306da5da,Node01,Incident,"{""type"":""Incident"",""ref"":""10154"",""ts"":""2025-06-25 17:03:53""}"
30533,10141,2024-08-29 17:03:53,SmartC-Access-v3,dd5e2394d9282be8b92b9274ab161cf1a60036993d47f72a3dbc82a3199e1182,Node02,Incident,"{""type"":""Incident"",""ref"":""10141"",""ts"":""2024-08-29 17:03:53""}"
30534,50567,2025-01-29 17:03:53,SmartC-Audit-v1,a3b3e4d60bd1d741a3ba5d27f0e9003239c5146edf95ba8038538e812e660bf8,Node03,Event,"{""type"":""Event"",""ref"":""50567"",""ts"":""2025-01-29 17:03:53""}"
30535,50964,2025-02-22 17:03:53,SmartC-Audit-v1,0cff2c1b14ade434ccab2158265dffb21505041cf3e3309ecfa5de7d72d18517,Node05,Access,"{""type"":""Access"",""ref"":""50964"",""ts"":""2025-02-22 17:03:53""}"
30536,51047,2025-03-14 17:03:53,SmartC-Incident-v2,40ce1ebff029049fa6905939e881740fc6cf8b34c6944606295607ffa92f2e12,Node04,Event,"{""type"":""Event"",""ref"":""51047"",""ts"":""2025-03-14 17:03:53""}"
30537,50819,2025-06-16 17:03:53,SmartC-Audit-v3,6260b9a2774ffb5d3ef5d77bd30134bdbdb02def50e26b11b8960e27a561bb17,Node02,Event,"{""type"":""Event"",""ref"":""50819"",""ts"":""2025-06-16 17:03:53""}"
30538,10190,2025-01-14 17:03:53,SmartC-Policy-v2,7597566ba2a16b802b81300404f3b203dbbef0838187ba66e3848e77b55866b9,Node04,Incident,"{""type"":""Incident"",""ref"":""10190"",""ts"":""2025-01-14 17:03:53""}"
30539,51230,2025-05-04 17:03:53,SmartC-Access-v1,b3d27537fcffb028c7409b551adfdaea5c2c044e0955b5a4899e6eb8679c4da9,Node05,Access,"{""type"":""Access"",""ref"":""51230"",""ts"":""2025-05-04 17:03:53""}"
30540,10071,2024-09-30 17:03:53,SmartC-Policy-v3,e5022b45488220493d224dda36c5b8062464e67b853d8e42dd130fd54690012f,Node02,Incident,"{""type"":""Incident"",""ref"":""10071"",""ts"":""2024-09-30 17:03:53""}"
30541,10187,2024-10-08 17:03:53,SmartC-Policy-v2,957988362b9fc200ad51807cda1eec0e9548275bd8697d4123aaeaa975a186a0,Node04,Incident,"{""type"":""Incident"",""ref"":""10187"",""ts"":""2024-10-08 17:03:53""}"
30542,50036,2024-12-16 17:03:53,SmartC-Access-v2,50b408955923a2c8328e494eca4475f9c59c1028d512b6c850a0b6f9ed8cfff6,Node02,Access,"{""type"":""Access"",""ref"":""50036"",""ts"":""2024-12-16 17:03:53""}"
30543,50358,2024-09-25 17:03:53,SmartC-Incident-v2,88de7f07646888f4d27077d8b2c34b85c8b428d0951191a1134c5b5151b81220,Node01,Event,"{""type"":""Event"",""ref"":""50358"",""ts"":""2024-09-25 17:03:53""}"
30544,50138,2024-10-26 17:03:53,SmartC-Incident-v3,7d440b97bd35cdfad5c23e50489a2d9ffe712b87ff4c48dcf6ab82cad5dfc330,Node04,Access,"{""type"":""Access"",""ref"":""50138"",""ts"":""2024-10-26 17:03:53""}"
30545,50067,2024-12-12 17:03:53,SmartC-Audit-v2,d238ff0bec76cb2f6c1d3bbb87814ced24d179df164cd7887d5f3c9276a9a8c5,Node04,Event,"{""type"":""Event"",""ref"":""50067"",""ts"":""2024-12-12 17:03:53""}"
30546,POL1007,2025-04-16 17:03:53,SmartC-Incident-v2,3415598fad6242e1048f120be45f8c6e8ae5507dd12f91de84429b94c43abb24,Node04,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1007"",""ts"":""2025-04-16 17:03:53""}"
30547,50344,2024-11-18 17:03:53,SmartC-Audit-v2,9510e407d0c0f2fdc499d62c43a8969405f9bc840b229cefa2fa17f4b055141a,Node03,Access,"{""type"":""Access"",""ref"":""50344"",""ts"":""2024-11-18 17:03:53""}"
30548,POL1001,2024-10-12 17:03:53,SmartC-Access-v3,ab8a51431f8207180902f7315d19ff63e175c5cfa0fe5734d2c034f92356f596,Node03,PolicyChange,"{""type"":""PolicyChange"",""ref"":""POL1001"",""ts"":""2024-10-12 17:03:53""}"
